Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7,Gx,Gy,Gz,Ax,Ay,Az,Active
Sun May 14 14:59:02 2017,-1,0,-3,-1,0,-1,-1,0,-1,-0.1875,0.1875,0.390137,0.263672,0.855957,0
Sun May 14 14:59:02 2017,1,-1,-1,1,-2,0,-3,1,-1,-0.1875,0.1875,0.390137,0.263672,0.855957,0
Sun May 14 14:59:02 2017,1,-1,-1,1,-2,0,-3,1,-1,-0.1875,0.1875,0.390137,0.263672,0.855957,0
Sun May 14 14:59:02 2017,-1,-1,0,-1,-2,-1,-1,-1,-0.875,-0.125,0.625,0.387695,0.258301,0.857422,0
Sun May 14 14:59:02 2017,-1,-1,0,-1,-2,-1,-1,-1,-0.875,-0.125,0.625,0.387695,0.258301,0.857422,0
Sun May 14 14:59:02 2017,-1,-1,0,-1,-2,-1,-1,-1,-0.875,-0.125,0.625,0.387695,0.258301,0.857422,0
Sun May 14 14:59:02 2017,-1,0,-1,-2,-1,-2,0,-1,0.5,-0.3125,0.5625,0.39209,0.252441,0.864746,0
Sun May 14 14:59:02 2017,-1,0,-1,-2,-1,-2,0,-1,0.5,-0.3125,0.5625,0.39209,0.252441,0.864746,0
Sun May 14 14:59:02 2017,-1,0,-1,-2,-1,-2,0,-1,0.5,-0.3125,0.5625,0.39209,0.252441,0.864746,0
Sun May 14 14:59:02 2017,-1,0,-1,-2,-1,-2,0,-1,0.5,-0.3125,0.5625,0.39209,0.252441,0.864746,0
Sun May 14 14:59:02 2017,-1,0,-2,1,-2,-2,-2,-2,1.5625,-0.5625,0.5,0.396973,0.25293,0.859863,0
Sun May 14 14:59:02 2017,-1,0,-2,1,-2,-2,-2,-2,1.5625,-0.5625,0.5,0.396973,0.25293,0.859863,0
Sun May 14 14:59:02 2017,-2,-1,-1,2,-1,0,0,-1,1.5625,-0.5625,0.5,0.396973,0.25293,0.859863,0
Sun May 14 14:59:02 2017,-2,-1,-1,2,-1,0,0,-1,1.5625,-0.5625,0.5,0.396973,0.25293,0.859863,0
Sun May 14 14:59:02 2017,-1,0,0,-2,1,-1,-1,-1,1.25,-0.375,0.3125,0.397461,0.253418,0.856445,0
Sun May 14 14:59:02 2017,-1,0,0,-2,1,-1,-1,-1,1.25,-0.375,0.3125,0.397461,0.253418,0.856445,0
Sun May 14 14:59:02 2017,0,-4,-3,-3,-1,0,-1,-1,1.25,-0.375,0.3125,0.397461,0.253418,0.856445,0
Sun May 14 14:59:02 2017,-2,-1,-2,-3,-2,-1,-2,0,-0.125,-0.1875,0.25,0.39502,0.252441,0.856934,0
Sun May 14 14:59:02 2017,-2,-1,-2,-3,-2,-1,-2,0,-0.125,-0.1875,0.25,0.39502,0.252441,0.856934,0
Sun May 14 14:59:02 2017,-2,-1,-2,-3,-2,-1,-2,0,-0.125,-0.1875,0.25,0.39502,0.252441,0.856934,0
Sun May 14 14:59:02 2017,-2,-2,-1,-2,1,-1,0,-2,-0.75,0.0625,0,0.385742,0.247559,0.85791,0
Sun May 14 14:59:02 2017,-2,-2,-1,-2,1,-1,0,-2,-0.75,0.0625,0,0.385742,0.247559,0.85791,0
Sun May 14 14:59:02 2017,-2,-2,-1,-2,1,-1,0,-2,-0.75,0.0625,0,0.385742,0.247559,0.85791,0
Sun May 14 14:59:02 2017,1,0,-1,0,-1,-1,-3,0,-0.75,0.0625,0,0.385742,0.247559,0.85791,0
Sun May 14 14:59:02 2017,-2,-2,-1,-1,0,-2,-1,-2,-0.6875,-0.125,0.0625,0.38623,0.245605,0.85498,0
Sun May 14 14:59:02 2017,-2,-2,-1,-1,0,-2,-1,-2,-0.6875,-0.125,0.0625,0.38623,0.245605,0.85498,0
Sun May 14 14:59:02 2017,-2,-2,-1,-1,0,-2,-1,-2,-0.6875,-0.125,0.0625,0.38623,0.245605,0.85498,0
Sun May 14 14:59:02 2017,-2,-2,-1,1,-1,-2,-1,-2,-1,-0.4375,0.5625,0.388672,0.247559,0.859863,0
Sun May 14 14:59:02 2017,-2,-2,-1,1,-1,-2,-1,-2,-1,-0.4375,0.5625,0.388672,0.247559,0.859863,0
Sun May 14 14:59:02 2017,-2,-2,-1,1,-1,-2,-1,-2,-1,-0.4375,0.5625,0.388672,0.247559,0.859863,0
Sun May 14 14:59:02 2017,-2,-2,-1,1,-1,-2,-1,-2,-1,-0.4375,0.5625,0.388672,0.247559,0.859863,0
Sun May 14 14:59:02 2017,-1,-2,1,-2,-3,2,0,-1,-1.25,-0.6875,1.0625,0.391602,0.248047,0.856445,0
Sun May 14 14:59:02 2017,-1,-2,1,-2,-3,2,0,-1,-1.25,-0.6875,1.0625,0.391602,0.248047,0.856445,0
Sun May 14 14:59:02 2017,-2,-2,-1,-2,-2,0,0,-2,-1.25,-0.6875,1.0625,0.391602,0.248047,0.856445,0
Sun May 14 14:59:02 2017,-2,-2,-1,-2,-2,0,0,-2,-1.25,-0.6875,1.0625,0.391602,0.248047,0.856445,0
Sun May 14 14:59:02 2017,0,0,-3,0,0,0,-1,-1,-1.25,-0.6875,1.1875,0.39209,0.249023,0.864746,0
Sun May 14 14:59:02 2017,0,0,-3,0,0,0,-1,-1,-1.25,-0.6875,1.1875,0.39209,0.249023,0.864746,0
Sun May 14 14:59:02 2017,-2,-1,0,-1,-1,0,0,-1,-1.25,-0.6875,1.1875,0.39209,0.249023,0.864746,0
Sun May 14 14:59:02 2017,1,-1,-1,0,-1,-2,0,0,-1.1875,-0.8125,0.9375,0.397949,0.254395,0.86377,0
Sun May 14 14:59:02 2017,1,-1,-1,0,-1,-2,0,0,-1.1875,-0.8125,0.9375,0.397949,0.254395,0.86377,0
Sun May 14 14:59:02 2017,1,-1,-1,0,-1,-2,0,0,-1.1875,-0.8125,0.9375,0.397949,0.254395,0.86377,0
Sun May 14 14:59:02 2017,1,-2,1,-2,-1,-1,-3,0,-1.4375,-0.625,0.9375,0.401367,0.26123,0.85791,0
Sun May 14 14:59:02 2017,1,-2,1,-2,-1,-1,-3,0,-1.4375,-0.625,0.9375,0.401367,0.26123,0.85791,0
Sun May 14 14:59:02 2017,0,-1,0,-2,-1,-1,1,-2,-1.4375,-0.625,0.9375,0.401367,0.26123,0.85791,0
Sun May 14 14:59:02 2017,-2,-1,-3,-1,-2,-2,-2,-2,-1.4375,-0.625,0.9375,0.401367,0.26123,0.85791,0
Sun May 14 14:59:02 2017,-1,0,-2,-1,-1,-2,0,1,-1.6875,-0.5,0.875,0.408691,0.259766,0.851562,0
Sun May 14 14:59:02 2017,-1,0,-2,-1,-1,-2,0,1,-1.6875,-0.5,0.875,0.408691,0.259766,0.851562,0
Sun May 14 14:59:02 2017,-1,0,-2,-1,-1,-2,0,1,-1.6875,-0.5,0.875,0.408691,0.259766,0.851562,0
Sun May 14 14:59:02 2017,-2,0,-1,-1,-2,-1,-1,0,-3.625,-0.1875,0.625,0.406738,0.265137,0.855469,0
Sun May 14 14:59:02 2017,-2,0,-1,-1,-2,-1,-1,0,-3.625,-0.1875,0.625,0.406738,0.265137,0.855469,0
Sun May 14 14:59:02 2017,-2,0,-1,-1,-2,-1,-1,0,-3.625,-0.1875,0.625,0.406738,0.265137,0.855469,0
Sun May 14 14:59:02 2017,-2,-1,-2,-1,1,-1,-1,-1,-3.625,-0.1875,0.625,0.406738,0.265137,0.855469,0
Sun May 14 14:59:02 2017,-2,-2,-2,-1,0,0,-4,-2,-5.3125,0.625,0.4375,0.384277,0.25293,0.854004,0
Sun May 14 14:59:02 2017,-2,-2,-2,-1,0,0,-4,-2,-5.3125,0.625,0.4375,0.384277,0.25293,0.854004,0
Sun May 14 14:59:02 2017,0,-2,0,0,-3,-1,-2,-1,-5.3125,0.625,0.4375,0.384277,0.25293,0.854004,0
Sun May 14 14:59:02 2017,-1,0,-1,0,0,0,-3,-1,-5.875,0.625,0.375,0.375,0.239746,0.849609,0
Sun May 14 14:59:02 2017,-1,0,-1,0,0,0,-3,-1,-5.875,0.625,0.375,0.375,0.239746,0.849609,0
Sun May 14 14:59:02 2017,-1,0,-1,0,0,0,-3,-1,-5.875,0.625,0.375,0.375,0.239746,0.849609,0
Sun May 14 14:59:02 2017,-2,-3,0,-2,0,-1,0,-1,-5.75,0.0625,0.3125,0.374023,0.230469,0.856445,0
Sun May 14 14:59:02 2017,-2,-3,0,-2,0,-1,0,-1,-5.75,0.0625,0.3125,0.374023,0.230469,0.856445,0
Sun May 14 14:59:02 2017,-2,-3,0,-2,0,-1,0,-1,-5.75,0.0625,0.3125,0.374023,0.230469,0.856445,0
Sun May 14 14:59:02 2017,1,0,-1,-1,-2,-2,-3,0,-5.75,0.0625,0.3125,0.374023,0.230469,0.856445,0
Sun May 14 14:59:02 2017,3,-1,2,0,0,-1,2,4,-6.125,-0.75,-0.3125,0.379395,0.243164,0.855469,0
Sun May 14 14:59:02 2017,3,-1,2,0,0,-1,2,4,-6.125,-0.75,-0.3125,0.379395,0.243164,0.855469,0
Sun May 14 14:59:02 2017,-1,-2,-3,-1,-2,0,1,-3,-6.125,-0.75,-0.3125,0.379395,0.243164,0.855469,0
Sun May 14 14:59:02 2017,-3,0,-2,-1,-1,-1,-1,-3,-7.75,-0.8125,-0.125,0.377441,0.249023,0.859375,0
Sun May 14 14:59:02 2017,-3,0,-2,-1,-1,-1,-1,-3,-7.75,-0.8125,-0.125,0.377441,0.249023,0.859375,0
Sun May 14 14:59:02 2017,-3,0,-2,-1,-1,-1,-1,-3,-7.75,-0.8125,-0.125,0.377441,0.249023,0.859375,0
Sun May 14 14:59:02 2017,-2,-1,-4,-1,-2,-1,-2,-3,-9.1875,-0.6875,0.875,0.373535,0.239258,0.866211,0
Sun May 14 14:59:02 2017,-2,-1,-4,-1,-2,-1,-2,-3,-9.1875,-0.6875,0.875,0.373535,0.239258,0.866211,0
Sun May 14 14:59:02 2017,-2,-1,-4,-1,-2,-1,-2,-3,-9.1875,-0.6875,0.875,0.373535,0.239258,0.866211,0
Sun May 14 14:59:02 2017,-2,-1,-4,-1,-2,-1,-2,-3,-9.1875,-0.6875,0.875,0.373535,0.239258,0.866211,0
Sun May 14 14:59:02 2017,-1,0,-3,-1,-1,-3,-3,-3,-8.375,-1.75,1.4375,0.37207,0.233887,0.88623,0
Sun May 14 14:59:02 2017,-1,0,-3,-1,-1,-3,-3,-3,-8.375,-1.75,1.4375,0.37207,0.233887,0.88623,0
Sun May 14 14:59:02 2017,-1,0,-3,-1,-1,-3,-3,-3,-8.375,-1.75,1.4375,0.37207,0.233887,0.88623,0
Sun May 14 14:59:02 2017,-1,0,-3,-1,-1,-3,-3,-3,-8.375,-1.75,1.4375,0.37207,0.233887,0.88623,0
Sun May 14 14:59:02 2017,2,-1,-2,-1,-1,0,2,1,-6.9375,-3.25,0.5,0.390625,0.233887,0.881348,0
Sun May 14 14:59:02 2017,2,-1,-2,-1,-1,0,2,1,-6.9375,-3.25,0.5,0.390625,0.233887,0.881348,0
Sun May 14 14:59:02 2017,2,-1,-2,-1,-1,0,2,1,-6.9375,-3.25,0.5,0.390625,0.233887,0.881348,0
Sun May 14 14:59:02 2017,-1,1,1,-2,-1,-1,-1,-1,-4.5625,-3.5,0,0.411621,0.248047,0.873535,0
Sun May 14 14:59:02 2017,-1,1,1,-2,-1,-1,-1,-1,-4.5625,-3.5,0,0.411621,0.248047,0.873535,0
Sun May 14 14:59:02 2017,-1,1,1,-2,-1,-1,-1,-1,-4.5625,-3.5,0,0.411621,0.248047,0.873535,0
Sun May 14 14:59:02 2017,-1,1,1,-2,-1,-1,-1,-1,-4.5625,-3.5,0,0.411621,0.248047,0.873535,0
Sun May 14 14:59:02 2017,-1,1,1,-2,-1,-1,-1,-1,-4.5625,-3.5,0,0.411621,0.248047,0.873535,0
Sun May 14 14:59:02 2017,-1,-2,1,-2,-1,-1,-2,-2,-3.6875,-2.9375,0.8125,0.414551,0.249512,0.861816,0
Sun May 14 14:59:02 2017,-1,-2,1,-2,-1,-1,-2,-2,-3.6875,-2.9375,0.8125,0.414551,0.249512,0.861816,0
Sun May 14 14:59:02 2017,-1,-1,1,0,-2,-1,0,1,-3.6875,-2.9375,0.8125,0.414551,0.249512,0.861816,0
Sun May 14 14:59:02 2017,-1,-1,-2,-1,-1,-1,-2,-2,-6.75,-2.5,2.0625,0.410156,0.238281,0.852539,0
Sun May 14 14:59:02 2017,-1,-1,-2,-1,-1,-1,-2,-2,-6.75,-2.5,2.0625,0.410156,0.238281,0.852539,0
Sun May 14 14:59:02 2017,-1,-2,1,1,-2,1,-1,-2,-9.6875,-2.5625,2.8125,0.412109,0.20752,0.851074,0
Sun May 14 14:59:02 2017,-1,-2,1,1,-2,1,-1,-2,-9.6875,-2.5625,2.8125,0.412109,0.20752,0.851074,0
Sun May 14 14:59:02 2017,-1,-2,1,1,-2,1,-1,-2,-9.6875,-2.5625,2.8125,0.412109,0.20752,0.851074,0
Sun May 14 14:59:02 2017,-1,-2,1,1,-2,1,-1,-2,-9.6875,-2.5625,2.8125,0.412109,0.20752,0.851074,0
Sun May 14 14:59:02 2017,-1,-2,-1,-1,0,-2,-1,0,-8.4375,-1.8125,2.625,0.412109,0.17334,0.864258,0
Sun May 14 14:59:02 2017,-1,-2,-1,-1,0,-2,-1,0,-8.4375,-1.8125,2.625,0.412109,0.17334,0.864258,0
Sun May 14 14:59:02 2017,-1,-2,-1,-1,0,-2,-1,0,-8.4375,-1.8125,2.625,0.412109,0.17334,0.864258,0
Sun May 14 14:59:02 2017,-1,-2,-1,-1,0,-2,-1,0,-8.4375,-1.8125,2.625,0.412109,0.17334,0.864258,0
Sun May 14 14:59:02 2017,1,-2,-2,-1,0,-1,0,1,-4.3125,-1.375,1.3125,0.410156,0.174316,0.876953,0
Sun May 14 14:59:02 2017,1,-2,-2,-1,0,-1,0,1,-4.3125,-1.375,1.3125,0.410156,0.174316,0.876953,0
Sun May 14 14:59:02 2017,-1,0,-1,-2,-2,-3,0,-2,0.625,-1.25,0.0625,0.421387,0.1875,0.886719,0
Sun May 14 14:59:02 2017,-2,0,-3,-2,0,-2,0,-2,0.625,-1.25,0.0625,0.421387,0.1875,0.886719,0
Sun May 14 14:59:02 2017,-2,0,-3,-2,0,-2,0,-2,0.625,-1.25,0.0625,0.421387,0.1875,0.886719,0
Sun May 14 14:59:02 2017,-2,0,-3,-2,0,-2,0,-2,0.625,-1.25,0.0625,0.421387,0.1875,0.886719,0
Sun May 14 14:59:02 2017,0,-3,0,-3,-1,1,-1,-1,2.75,-0.375,-0.1875,0.419434,0.208496,0.880859,0
Sun May 14 14:59:02 2017,-3,-1,-1,-1,-3,0,-1,-1,2.75,-0.375,-0.1875,0.419434,0.208496,0.880859,0
Sun May 14 14:59:03 2017,-3,-1,-1,-1,-3,0,-1,-1,2.75,-0.375,-0.1875,0.419434,0.208496,0.880859,0
Sun May 14 14:59:03 2017,-3,-1,-1,-1,-3,0,-1,-1,2.75,-0.375,-0.1875,0.419434,0.208496,0.880859,0
Sun May 14 14:59:03 2017,1,0,-1,0,-1,1,2,1,4,0.5,1.375,0.401367,0.208984,0.875,0
Sun May 14 14:59:03 2017,1,0,-1,0,-1,1,2,1,4,0.5,1.375,0.401367,0.208984,0.875,0
Sun May 14 14:59:03 2017,0,1,0,0,1,0,-1,-1,6.6875,0.3125,3.25,0.391602,0.192383,0.882812,0
Sun May 14 14:59:03 2017,0,1,0,0,1,0,-1,-1,6.6875,0.3125,3.25,0.391602,0.192383,0.882812,0
Sun May 14 14:59:03 2017,-1,-2,0,-1,-2,-2,0,-1,6.6875,0.3125,3.25,0.391602,0.192383,0.882812,0
Sun May 14 14:59:03 2017,-1,-2,0,-1,-2,-2,0,-1,6.6875,0.3125,3.25,0.391602,0.192383,0.882812,0
Sun May 14 14:59:03 2017,-1,-2,0,-1,-2,-2,0,-1,6.6875,0.3125,3.25,0.391602,0.192383,0.882812,0
Sun May 14 14:59:03 2017,1,-2,0,-1,-1,2,0,-1,9.4375,-0.3125,4.375,0.385254,0.196289,0.881836,0
Sun May 14 14:59:03 2017,1,-2,0,-1,-1,2,0,-1,9.4375,-0.3125,4.375,0.385254,0.196289,0.881836,0
Sun May 14 14:59:03 2017,1,-2,0,-1,-1,2,0,-1,9.4375,-0.3125,4.375,0.385254,0.196289,0.881836,0
Sun May 14 14:59:03 2017,1,-2,0,-1,-1,2,0,-1,9.4375,-0.3125,4.375,0.385254,0.196289,0.881836,0
Sun May 14 14:59:03 2017,-1,0,-3,-1,-1,-1,-1,-3,12.5625,-0.8125,4.9375,0.373047,0.197266,0.874512,0
Sun May 14 14:59:03 2017,-1,0,-3,-1,-1,-1,-1,-3,12.5625,-0.8125,4.9375,0.373047,0.197266,0.874512,0
Sun May 14 14:59:03 2017,-1,0,0,0,1,-1,0,1,13.8125,-0.8125,5.1875,0.370605,0.217285,0.869629,0
Sun May 14 14:59:03 2017,0,-1,0,-1,-1,-1,-1,-3,13.8125,-0.8125,5.1875,0.370605,0.217285,0.869629,0
Sun May 14 14:59:03 2017,0,-1,0,-1,-1,-1,-1,-3,13.8125,-0.8125,5.1875,0.370605,0.217285,0.869629,0
Sun May 14 14:59:03 2017,0,-1,0,-1,-1,-1,-1,-3,13.8125,-0.8125,5.1875,0.370605,0.217285,0.869629,0
Sun May 14 14:59:03 2017,-1,-2,-1,0,-2,-1,-3,-2,13.75,-0.3125,5,0.382324,0.220703,0.870605,0
Sun May 14 14:59:03 2017,-1,-2,-1,0,-2,-1,-3,-2,13.75,-0.3125,5,0.382324,0.220703,0.870605,0
Sun May 14 14:59:03 2017,-1,-2,-1,0,-2,-1,-3,-2,13.75,-0.3125,5,0.382324,0.220703,0.870605,0
Sun May 14 14:59:03 2017,-1,-2,-1,0,-2,-1,-3,-2,13.75,-0.3125,5,0.382324,0.220703,0.870605,0
Sun May 14 14:59:03 2017,-1,-1,0,-1,-1,0,-3,0,13.0625,-0.5,3.75,0.393555,0.241211,0.866699,0
Sun May 14 14:59:03 2017,-1,-1,0,-1,-1,0,-3,0,13.0625,-0.5,3.75,0.393555,0.241211,0.866699,0
Sun May 14 14:59:03 2017,-1,0,1,0,-1,-1,-1,-1,11.9375,-1.5,2.25,0.396484,0.256348,0.872559,0
Sun May 14 14:59:03 2017,-2,0,-3,-1,0,-2,-1,-1,11.9375,-1.5,2.25,0.396484,0.256348,0.872559,0
Sun May 14 14:59:03 2017,-2,0,-3,-1,0,-2,-1,-1,11.9375,-1.5,2.25,0.396484,0.256348,0.872559,0
Sun May 14 14:59:03 2017,-2,0,-3,-1,0,-2,-1,-1,11.9375,-1.5,2.25,0.396484,0.256348,0.872559,0
Sun May 14 14:59:03 2017,-1,0,-1,0,-1,-2,-2,0,8.375,-1.875,1.375,0.396973,0.259277,0.870605,0
Sun May 14 14:59:03 2017,-1,0,-1,0,-1,-2,-2,0,8.375,-1.875,1.375,0.396973,0.259277,0.870605,0
Sun May 14 14:59:03 2017,-1,0,-1,0,-1,-2,-2,0,8.375,-1.875,1.375,0.396973,0.259277,0.870605,0
Sun May 14 14:59:03 2017,-1,0,-1,0,-1,-2,-2,0,8.375,-1.875,1.375,0.396973,0.259277,0.870605,0
Sun May 14 14:59:03 2017,-4,0,-4,-1,-1,-3,0,-2,5.5,-1.875,1.3125,0.412598,0.236328,0.89209,0
Sun May 14 14:59:03 2017,-4,0,-4,-1,-1,-3,0,-2,5.5,-1.875,1.3125,0.412598,0.236328,0.89209,0
Sun May 14 14:59:03 2017,0,-1,-2,-1,1,0,2,-1,6.375,-1,0.3125,0.436523,0.236816,0.869629,0
Sun May 14 14:59:03 2017,2,0,-1,-1,-2,-2,0,0,6.375,-1,0.3125,0.436523,0.236816,0.869629,0
Sun May 14 14:59:03 2017,2,0,-1,-1,-2,-2,0,0,6.375,-1,0.3125,0.436523,0.236816,0.869629,0
Sun May 14 14:59:03 2017,2,0,-1,-1,-2,-2,0,0,6.375,-1,0.3125,0.436523,0.236816,0.869629,0
Sun May 14 14:59:03 2017,-1,-1,-1,-1,0,-1,-2,1,7.3125,0,-1.6875,0.424805,0.218262,0.819824,0
Sun May 14 14:59:03 2017,-1,-1,-1,-1,0,-1,-2,1,7.3125,0,-1.6875,0.424805,0.218262,0.819824,0
Sun May 14 14:59:03 2017,-1,-1,-1,-1,0,-1,-2,1,7.3125,0,-1.6875,0.424805,0.218262,0.819824,0
Sun May 14 14:59:03 2017,-1,-1,-1,-1,0,-1,-2,1,7.3125,0,-1.6875,0.424805,0.218262,0.819824,0
Sun May 14 14:59:03 2017,-3,-3,0,-2,-1,-1,2,-1,9.4375,1.3125,-2.1875,0.396973,0.15625,0.798828,0
Sun May 14 14:59:03 2017,-3,-3,0,-2,-1,-1,2,-1,9.4375,1.3125,-2.1875,0.396973,0.15625,0.798828,0
Sun May 14 14:59:03 2017,-2,-3,0,-1,1,1,0,-1,10.1875,3.125,0.125,0.407715,0.133789,0.859863,0
Sun May 14 14:59:03 2017,-2,-3,0,-1,1,1,0,-1,10.1875,3.125,0.125,0.407715,0.133789,0.859863,0
Sun May 14 14:59:03 2017,0,-1,-1,-2,0,-1,-1,-1,10.1875,3.125,0.125,0.407715,0.133789,0.859863,0
Sun May 14 14:59:03 2017,0,-1,-1,-2,0,-1,-1,-1,10.1875,3.125,0.125,0.407715,0.133789,0.859863,0
Sun May 14 14:59:03 2017,0,-1,-1,-2,0,-1,-1,-1,10.1875,3.125,0.125,0.407715,0.133789,0.859863,0
Sun May 14 14:59:03 2017,0,-1,-1,-2,0,-1,-1,-1,10.1875,3.125,0.125,0.407715,0.133789,0.859863,0
Sun May 14 14:59:03 2017,-1,-1,-2,0,-1,0,1,0,15.1875,7.6875,1.125,0.445801,0.186035,0.938477,0
Sun May 14 14:59:03 2017,-1,-1,-2,0,-1,0,1,0,15.1875,7.6875,1.125,0.445801,0.186035,0.938477,0
Sun May 14 14:59:03 2017,0,0,-1,-1,-1,1,2,0,37.0625,5.625,-10.3125,0.433594,0.25,0.89209,0
Sun May 14 14:59:03 2017,0,-1,0,-1,0,0,-1,-1,37.0625,5.625,-10.3125,0.433594,0.25,0.89209,0
Sun May 14 14:59:03 2017,0,-1,0,-1,0,0,-1,-1,37.0625,5.625,-10.3125,0.433594,0.25,0.89209,0
Sun May 14 14:59:03 2017,-1,-2,-3,0,-2,-1,-3,-3,37.0625,5.625,-10.3125,0.433594,0.25,0.89209,0
Sun May 14 14:59:03 2017,-1,0,-1,-1,-2,-2,-2,-2,39.8125,7.5625,-8.6875,0.382812,0.291016,0.825195,0
Sun May 14 14:59:03 2017,-1,0,-1,-1,-2,-2,-2,-2,39.8125,7.5625,-8.6875,0.382812,0.291016,0.825195,0
Sun May 14 14:59:03 2017,-1,0,-1,-1,-2,-2,-2,-2,39.8125,7.5625,-8.6875,0.382812,0.291016,0.825195,0
Sun May 14 14:59:03 2017,-1,-1,0,-2,-1,-2,-1,-1,49.375,4.625,-5.0625,0.392578,0.35498,0.783691,0
Sun May 14 14:59:03 2017,-1,-1,0,-2,-1,-2,-1,-1,49.375,4.625,-5.0625,0.392578,0.35498,0.783691,0
Sun May 14 14:59:03 2017,-1,-1,0,-2,-1,-2,-1,-1,49.375,4.625,-5.0625,0.392578,0.35498,0.783691,0
Sun May 14 14:59:03 2017,0,1,-2,-2,0,-2,-1,-2,44.6875,0.8125,-2.875,0.418457,0.38916,0.799805,0
Sun May 14 14:59:03 2017,0,-2,-2,-2,-1,-1,0,0,44.6875,0.8125,-2.875,0.418457,0.38916,0.799805,0
Sun May 14 14:59:03 2017,0,-2,-2,-2,-1,-1,0,0,44.6875,0.8125,-2.875,0.418457,0.38916,0.799805,0
Sun May 14 14:59:03 2017,-1,-1,-1,1,-2,-1,-2,-1,44.6875,0.8125,-2.875,0.418457,0.38916,0.799805,0
Sun May 14 14:59:03 2017,0,1,-2,-1,-1,0,-2,-1,34.375,-3.3125,-6.5625,0.415039,0.411621,0.810059,0
Sun May 14 14:59:03 2017,0,1,-2,-1,-1,0,-2,-1,34.375,-3.3125,-6.5625,0.415039,0.411621,0.810059,0
Sun May 14 14:59:03 2017,0,1,-2,-1,-1,0,-2,-1,34.375,-3.3125,-6.5625,0.415039,0.411621,0.810059,0
Sun May 14 14:59:03 2017,0,-1,-1,0,0,-1,0,-1,39.625,-6.1875,-8.6875,0.412598,0.400391,0.805664,0
Sun May 14 14:59:03 2017,0,-1,-1,0,0,-1,0,-1,39.625,-6.1875,-8.6875,0.412598,0.400391,0.805664,0
Sun May 14 14:59:03 2017,0,-1,-1,0,0,-1,0,-1,39.625,-6.1875,-8.6875,0.412598,0.400391,0.805664,0
Sun May 14 14:59:03 2017,0,-1,-1,0,0,-1,0,-1,39.625,-6.1875,-8.6875,0.412598,0.400391,0.805664,0
Sun May 14 14:59:03 2017,-2,-2,0,0,-1,-3,-3,-1,34.25,-8.25,-8,0.414062,0.394531,0.822266,0
Sun May 14 14:59:03 2017,-2,-2,0,0,-1,-3,-3,-1,34.25,-8.25,-8,0.414062,0.394531,0.822266,0
Sun May 14 14:59:03 2017,0,-3,-2,-1,-1,-2,-1,-2,34.25,-8.25,-8,0.414062,0.394531,0.822266,0
Sun May 14 14:59:03 2017,-2,-1,-2,-2,-2,1,-1,-1,30,-9.375,-11.1875,0.410645,0.375,0.83252,0
Sun May 14 14:59:03 2017,-2,-1,-2,-2,-2,1,-1,-1,30,-9.375,-11.1875,0.410645,0.375,0.83252,0
Sun May 14 14:59:03 2017,-2,-1,-2,-2,-2,1,-1,-1,30,-9.375,-11.1875,0.410645,0.375,0.83252,0
Sun May 14 14:59:03 2017,-1,0,-2,0,-1,-1,-2,-3,37.75,-9.6875,-15,0.394531,0.379883,0.79834,0
Sun May 14 14:59:03 2017,-1,0,-2,0,-1,-1,-2,-3,37.75,-9.6875,-15,0.394531,0.379883,0.79834,0
Sun May 14 14:59:03 2017,-1,0,-2,0,-1,-1,-2,-3,37.75,-9.6875,-15,0.394531,0.379883,0.79834,0
Sun May 14 14:59:03 2017,-1,-1,0,-1,-1,-2,-1,-1,37.75,-9.6875,-15,0.394531,0.379883,0.79834,0
Sun May 14 14:59:03 2017,-1,-1,0,-1,-1,-2,-1,-1,37.75,-9.6875,-15,0.394531,0.379883,0.79834,0
Sun May 14 14:59:03 2017,0,-3,1,-1,-1,0,1,0,34.75,-10.8125,-13.875,0.373047,0.402344,0.773438,0
Sun May 14 14:59:03 2017,0,0,0,-1,0,0,-1,-1,34.75,-10.8125,-13.875,0.373047,0.402344,0.773438,0
Sun May 14 14:59:03 2017,2,-2,-1,0,-1,1,-2,-1,18.5625,-11.3125,-9.8125,0.36377,0.405273,0.78125,0
Sun May 14 14:59:03 2017,2,-2,-1,0,-1,1,-2,-1,18.5625,-11.3125,-9.8125,0.36377,0.405273,0.78125,0
Sun May 14 14:59:03 2017,2,-2,-1,0,-1,1,-2,-1,18.5625,-11.3125,-9.8125,0.36377,0.405273,0.78125,0
Sun May 14 14:59:03 2017,-2,-1,-2,-2,-1,0,1,0,8.5625,-10.8125,-8,0.385742,0.380859,0.807617,0
Sun May 14 14:59:03 2017,-2,-1,-2,-2,-1,0,1,0,8.5625,-10.8125,-8,0.385742,0.380859,0.807617,0
Sun May 14 14:59:03 2017,-2,-1,-2,-2,-1,0,1,0,8.5625,-10.8125,-8,0.385742,0.380859,0.807617,0
Sun May 14 14:59:03 2017,-2,-1,-2,-2,-1,0,1,0,8.5625,-10.8125,-8,0.385742,0.380859,0.807617,0
Sun May 14 14:59:03 2017,-3,0,-1,-1,-2,-2,-2,-3,5.9375,-8.75,-7.6875,0.382812,0.366211,0.812988,0
Sun May 14 14:59:03 2017,-3,0,-1,-1,-2,-2,-2,-3,5.9375,-8.75,-7.6875,0.382812,0.366211,0.812988,0
